,BusStopCode,RoadName,Description,Latitude,Longitude,geometry,area
611,16061,Pasir Panjang Rd,Opp Heng Mui Keng Terr,1.29046257201356,103.77356171611027,POINT (103.7735617161103 1.29046257201356),PASIR PANJANG 1
612,16069,Pasir Panjang Rd,Heng Mui Keng Terr,1.290648611,103.7736967,POINT (103.7736967 1.290648611),PASIR PANJANG 1
613,16071,Pasir Panjang Rd,Opp Pasir Panjang PO,1.29129940835907,103.77117221155989,POINT (103.7711722115599 1.29129940835907),PASIR PANJANG 1
614,16079,Pasir Panjang Rd,Bef Pasir Panjang PO,1.29138264862382,103.77129836184207,POINT (103.7712983618421 1.29138264862382),PASIR PANJANG 1
615,16081,Pasir Panjang Rd,Aft Palm Green Condo,1.29195777797363,103.76866138900287,POINT (103.7686613890029 1.29195777797363),PASIR PANJANG 1
616,16089,Pasir Panjang Rd,Aft Clementi Rd,1.29201138346787,103.76908420716119,POINT (103.7690842071612 1.29201138346787),PASIR PANJANG 1
617,16091,AYE,Opp SIT Dover,1.299275,103.779369,POINT (103.779369 1.299275),NATIONAL UNIVERSITY OF S'PORE
618,16099,AYE,SIT Dover,1.30061249997689,103.77815138886747,POINT (103.7781513888675 1.30061249997689),DOVER
619,16101,Science Pk Rd,Inst Of Micro-Electronics,1.28923831874246,103.77969239279669,POINT (103.7796923927967 1.28923831874246),PASIR PANJANG 1
620,16109,Science Pk Rd,The Alpha,1.28911169277414,103.77950843257454,POINT (103.7795084325745 1.28911169277414),PASIR PANJANG 1
621,16111,Science Pk Rd,Aries,1.28700981956328,103.7828311158184,POINT (103.7828311158184 1.28700981956328),PASIR PANJANG 1
622,16119,Science Pk Rd,Teletech Pk,1.28697650703193,103.78260551222012,POINT (103.7826055122201 1.28697650703193),PASIR PANJANG 1
623,16121,Science Pk Rd,Galen,1.28651130049582,103.78345136824991,POINT (103.7834513682499 1.28651130049582),PASIR PANJANG 1
624,16131,Clementi Rd,Opp Kent Ridge Ter,1.29487639088562,103.76935201010454,POINT (103.7693520101045 1.29487639088562),CLEMENTI WOODS
625,16139,Clementi Rd,Bef Kent Ridge Ter,1.29537944399618,103.76974861100446,POINT (103.7697486110045 1.29537944399618),NATIONAL UNIVERSITY OF S'PORE
626,16141,Clementi Rd,Tentera Diraja Mque,1.29786833526113,103.76959523650599,POINT (103.769595236506 1.29786833526113),CLEMENTI WOODS
627,16149,Clementi Rd,NUS Fac Of Architecture,1.29781833402646,103.76994027003138,POINT (103.7699402700314 1.29781833402646),NATIONAL UNIVERSITY OF S'PORE
628,16151,Clementi Rd,The Japanese Pr Sch,1.30076138899694,103.76993555602371,POINT (103.7699355560237 1.30076138899694),CLEMENTI WOODS
629,16159,Clementi Rd,NUS Fac Of Engrg,1.30060333385651,103.77017032679849,POINT (103.7701703267985 1.30060333385651),NATIONAL UNIVERSITY OF S'PORE
630,16161,Kent Ridge Cres,Nus Museums,1.30107500001488,103.77369416698464,POINT (103.7736941669846 1.30107500001488),NATIONAL UNIVERSITY OF S'PORE
631,16169,Kent Ridge Cres,NUS Raffles Hall,1.30098333297992,103.77270416701658,POINT (103.7727041670166 1.30098333297992),NATIONAL UNIVERSITY OF S'PORE
632,16171,Kent Ridge Cres,Yusof Ishak Hse,1.29890150201437,103.77438231319462,POINT (103.7743823131946 1.29890150201437),NATIONAL UNIVERSITY OF S'PORE
633,16179,Kent Ridge Cres,Opp Yusof Ishak Hse,1.29898164227099,103.7741773272528,POINT (103.7741773272528 1.29898164227099),NATIONAL UNIVERSITY OF S'PORE
634,16181,Kent Ridge Cres,Ctrl Lib,1.29656572408064,103.77254247664239,POINT (103.7725424766424 1.29656572408064),NATIONAL UNIVERSITY OF S'PORE
635,16189,Kent Ridge Cres,Information Technology,1.29736100001827,103.77284799997702,POINT (103.772847999977 1.29736100001827),NATIONAL UNIVERSITY OF S'PORE
636,16191,Kent Ridge Cres,Opp NUS Fac Of Architect,1.29614307417349,103.7703702141818,POINT (103.7703702141818 1.29614307417349),NATIONAL UNIVERSITY OF S'PORE
637,16199,Kent Ridge Cres,NUS Fac Of Design & Env,1.29639303583424,103.77072917887465,POINT (103.7707291788746 1.29639303583424),NATIONAL UNIVERSITY OF S'PORE
638,16201,Pasir Panjang Rd,Barossa Gdns,1.28130063164133,103.78410758834183,POINT (103.7841075883418 1.28130063164133),PASIR PANJANG 1
639,16209,Pasir Panjang Rd,HORIZON RESIDENCES,1.28159092769912,103.78400650244838,POINT (103.7840065024484 1.28159092769912),PASIR PANJANG 1
640,16211,West Coast Highway,Wharves Bldg,1.27941861098854,103.78357583299086,POINT (103.7835758329909 1.27941861098854),PORT
641,16219,West Coast Highway,Opp Wharves Bldg,1.28015833301245,103.78362361100768,POINT (103.7836236110077 1.28015833301245),PASIR PANJANG 1
642,16221,West Coast Highway,Opp Haw Par Villa Stn,1.28297585453544,103.78118424868649,POINT (103.7811842486865 1.28297585453544),PORT
643,16229,West Coast Highway,Haw Par Villa Stn,1.2830090731877,103.78159959377587,POINT (103.7815995937759 1.2830090731877),PASIR PANJANG 1
644,16231,West Coast Highway,Wholesale Ctr,1.28635947284714,103.77852933168337,POINT (103.7785293316834 1.28635947284714),PORT
645,16239,West Coast Highway,Opp Wholesale Ctr,1.28643527800393,103.77893444397212,POINT (103.7789344439721 1.28643527800393),PASIR PANJANG 1
646,16241,West Coast Highway,Bef West Coast Pk,1.28910305603308,103.77352611096799,POINT (103.773526110968 1.28910305603308),PORT
647,16249,West Coast Highway,Bef Wholesale Ctr,1.28928277099215,103.77400682988979,POINT (103.7740068298898 1.28928277099215),PASIR PANJANG 1
648,16891,Clementi Ave 1,Opp Blk 420A,1.30982186660782,103.76816139829276,POINT (103.7681613982928 1.30982186660782),CLEMENTI WOODS
649,16991,Clementi Ave 1,Opp Nan Hua High Sch,1.30777929773028,103.76988582423061,POINT (103.7698858242306 1.30777929773028),CLEMENTI WOODS
650,17009,Clementi Ave 3,Clementi Int,1.31491572870629,103.76412225438476,POINT (103.7641222543848 1.31491572870629),CLEMENTI CENTRAL
651,17011,West Coast Rd,Opp Varsity Pk,1.29386900823232,103.76688187253777,POINT (103.7668818725378 1.29386900823232),CLEMENTI WEST
652,17019,West Coast Rd,Varsity Pk,1.2937974792702,103.76705176995323,POINT (103.7670517699532 1.2937974792702),CLEMENTI WOODS
653,17021,West Coast Rd,Waseda S Snr High Sch,1.29673702633957,103.76691201794645,POINT (103.7669120179465 1.29673702633957),CLEMENTI WEST
654,17029,West Coast Rd,Opp Waseda S Snr High Sch,1.29694570097768,103.76710295331488,POINT (103.7671029533149 1.29694570097768),CLEMENTI WOODS
655,17031,West Coast Rd,Kent Ridge Sec Sch,1.30172305827699,103.76567633935802,POINT (103.765676339358 1.30172305827699),CLEMENTI WEST
656,17039,West Coast Rd,Opp Kent Ridge Sec Sch,1.3015316464856,103.76606427132043,POINT (103.7660642713204 1.3015316464856),CLEMENTI WOODS
657,17041,West Coast Rd,Blk 726 Clementi West Mkt,1.3042101570614,103.76455953939507,POINT (103.7645595393951 1.3042101570614),CLEMENTI WEST
658,17049,West Coast Rd,Blk 601,1.30470638200942,103.76459821893782,POINT (103.7645982189378 1.30470638200942),CLEMENTI WOODS
659,17051,Clementi Ave 6,Opp Regent Pk,1.31726409983754,103.76240145648879,POINT (103.7624014564888 1.31726409983754),CLEMENTI CENTRAL
660,17059,Clementi Ave 6,Regent Pk,1.31694333299923,103.76170111103328,POINT (103.7617011110333 1.31694333299923),FABER
661,17061,West Coast Rd,Blk 701,1.30775834752765,103.76180505768346,POINT (103.7618050576835 1.30775834752765),CLEMENTI WEST
662,17069,West Coast Rd,Opp Blk 701,1.3077663717505,103.76214066046377,POINT (103.7621406604638 1.3077663717505),CLEMENTI CENTRAL
663,17071,West Coast Rd,Blk 513,1.30891781912545,103.76044433406533,POINT (103.7604443340653 1.30891781912545),CLEMENTI WEST
664,17079,West Coast Rd,Blk 512,1.30968304242083,103.75999360222924,POINT (103.7599936022292 1.30968304242083),CLEMENTI CENTRAL
665,17081,West Coast Link,Aft West Coast Highway,1.299503055534,103.76457888891022,POINT (103.7645788889102 1.299503055534),CLEMENTI WEST
666,17091,Clementi Rd,Aft Clementi Ave 1,1.30904805161426,103.77157783850733,POINT (103.7715778385073 1.30904805161426),CLEMENTI WOODS
667,17099,Clementi Rd,YALE-NUS COLLEGE,1.3078304704809,103.77165274445558,POINT (103.7716527444556 1.3078304704809),DOVER
668,17101,Clementi Rd,Blk 352,1.31487473157856,103.77179195235537,POINT (103.7717919523554 1.31487473157856),CLEMENTI NORTH
669,17109,Clementi Rd,Opp Blk 352,1.31552714122807,103.77218311911328,POINT (103.7721831191133 1.31552714122807),SINGAPORE POLYTECHNIC
670,17111,Clementi Rd,Blk 343,1.31779809827118,103.77124639148465,POINT (103.7712463914847 1.31779809827118),CLEMENTI NORTH
671,17119,Clementi Rd,Opp Blk 343,1.31728446989719,103.77193266319905,POINT (103.7719326631991 1.31728446989719),SINGAPORE POLYTECHNIC
672,17121,AYE,Blk 610,1.30476410258543,103.76944539352431,POINT (103.7694453935243 1.30476410258543),CLEMENTI WOODS
673,17129,AYE,Aft NUS High Sch,1.30514136653386,103.76985839745124,POINT (103.7698583974512 1.30514136653386),CLEMENTI WOODS
674,17131,AYE,Clementi Flyover,1.3080413890204,103.76591111102081,POINT (103.7659111110208 1.3080413890204),CLEMENTI WOODS
675,17139,AYE,Aft Clementi Swim Cplx,1.30903304650021,103.7658699915105,POINT (103.7658699915105 1.30903304650021),CLEMENTI CENTRAL
676,17141,AYE,Clementi Stadium,1.3109950000148,103.76349999999258,POINT (103.7634999999926 1.3109950000148),CLEMENTI CENTRAL
677,17149,AYE,Blk 426,1.31171515103681,103.76346179699715,POINT (103.7634617969971 1.31171515103681),CLEMENTI CENTRAL
678,17151,C'wealth Ave West,Blk 410,1.31169519353522,103.76960993525367,POINT (103.7696099352537 1.31169519353522),CLEMENTI WOODS
679,17159,C'wealth Ave West,Blk 365,1.311975556,103.7698144,POINT (103.7698144 1.311975556),CLEMENTI NORTH
680,17161,C'wealth Ave West,Blk 455,1.31240993603605,103.76685476875124,POINT (103.7668547687512 1.31240993603605),CLEMENTI CENTRAL
681,17169,C'wealth Ave West,Blk 329,1.31284527799656,103.76679666702314,POINT (103.7667966670231 1.31284527799656),CLEMENTI NORTH
682,17171,C'wealth Ave West,Clementi Stn Exit A,1.31497399268611,103.76502698264449,POINT (103.7650269826445 1.31497399268611),CLEMENTI CENTRAL
683,17179,C'wealth Ave West,Clementi Stn Exit B,1.31528191560846,103.76536000516927,POINT (103.7653600051693 1.31528191560846),CLEMENTI NORTH
684,17181,C'wealth Ave West,Opp Blk 317,1.31749570803723,103.7638854582427,POINT (103.7638854582427 1.31749570803723),CLEMENTI CENTRAL
685,17189,C'wealth Ave West,Blk 317,1.31790502165515,103.76406408827933,POINT (103.7640640882793 1.31790502165515),CLEMENTI NORTH
686,17191,Clementi Rd,NUS High Sch,1.305669444,103.7698914,POINT (103.7698914 1.305669444),CLEMENTI WOODS
687,17201,Clementi Ave 4,Blk 308,1.32055715133061,103.76734890374861,POINT (103.7673489037486 1.32055715133061),CLEMENTI NORTH
688,17211,Clementi Ave 4,Bet Blks 315/318,1.31828806129678,103.7658972301256,POINT (103.7658972301256 1.31828806129678),CLEMENTI NORTH
689,17219,Clementi Ave 4,Blk 376,1.31820000002277,103.76615861100824,POINT (103.7661586110082 1.31820000002277),CLEMENTI NORTH
690,17221,Clementi Ave 5,Blk 377,1.31735631283972,103.76790022594946,POINT (103.7679002259495 1.31735631283972),CLEMENTI NORTH
691,17229,Clementi Ave 5,Blk 335,1.31728402491862,103.76824211745355,POINT (103.7682421174536 1.31728402491862),CLEMENTI NORTH
692,17239,Clementi Ave 3,NTUC Fairprice,1.312440556,103.7658489,POINT (103.7658489 1.312440556),CLEMENTI CENTRAL
693,17241,Clementi Ave 2,Blk 334,1.31519114798349,103.76905503649127,POINT (103.7690550364913 1.31519114798349),CLEMENTI NORTH
694,17249,Clementi Ave 2,Blk 355,1.315171111,103.7693364,POINT (103.7693364 1.315171111),CLEMENTI NORTH
695,17251,Clementi Ave 2,Blk 460,1.31148,103.76744,POINT (103.76744 1.31148),CLEMENTI CENTRAL
696,17259,Clementi Ave 2,Opp Blk 460,1.31092798217655,103.76746074010758,POINT (103.7674607401076 1.31092798217655),CLEMENTI WOODS
697,17269,Clementi West St 2,Blk 730,1.30513563161538,103.76274177899958,POINT (103.7627417789996 1.30513563161538),CLEMENTI WEST
698,17279,Clementi West St 2,Blk 723,1.30292494255611,103.76319287727786,POINT (103.7631928772779 1.30292494255611),CLEMENTI WEST
699,17289,Clementi West St 2,West Coast CC,1.30232494247638,103.7647147428673,POINT (103.7647147428673 1.30232494247638),CLEMENTI WEST
700,17291,West Coast Highway,West Coast Pk,1.29035140506061,103.7696982607242,POINT (103.7696982607242 1.29035140506061),PORT
701,17299,West Coast Highway,Opp West Coast Pk,1.29060555603074,103.77005055601747,POINT (103.7700505560175 1.29060555603074),PASIR PANJANG 1
702,17301,West Coast Highway,Opp West Coast View,1.29495361097608,103.76516694401265,POINT (103.7651669440126 1.29495361097608),PORT
703,17309,West Coast Highway,West Coast View,1.29537083302023,103.7652455560114,POINT (103.7652455560114 1.29537083302023),CLEMENTI WEST
704,17311,West Coast Highway,Opp Blk 801C,1.30101698629873,103.76229444678326,POINT (103.7622944467833 1.30101698629873),PORT
705,17319,West Coast Highway,Blk 716,1.30183915639239,103.76229972130764,POINT (103.7622997213076 1.30183915639239),CLEMENTI WEST
706,17321,West Coast Highway,Tien Wah Press Bldg,1.30483416696998,103.76035361097789,POINT (103.7603536109779 1.30483416696998),PANDAN
707,17329,West Coast Highway,Blk 705,1.30505055600585,103.76058388902574,POINT (103.7605838890257 1.30505055600585),CLEMENTI WEST
708,17331,West Coast Highway,Opp Blk 518,1.30758833300768,103.75833111102287,POINT (103.7583311110229 1.30758833300768),PANDAN
709,17339,West Coast Highway,Blk 518,1.30785722199073,103.75850472198644,POINT (103.7585047219864 1.30785722199073),CLEMENTI WEST
710,17351,West Coast Highway,Aft Clementi Rd,1.29358000003179,103.76576444402885,POINT (103.7657644440288 1.29358000003179),PORT
711,17359,West Coast Highway,Bef Clementi Rd,1.29333722200355,103.76621750002619,POINT (103.7662175000262 1.29333722200355),CLEMENTI WEST
712,17361,West Coast Highway,Opp West Coast Link,1.29859750001329,103.76346250000067,POINT (103.7634625000007 1.29859750001329),PORT
713,17369,West Coast Highway,Aft West Coast Link,1.29840583296856,103.76386861099263,POINT (103.7638686109926 1.29840583296856),CLEMENTI WEST
714,17371,Clementi Ave 6,Blk 201,1.32058194734278,103.76356592222618,POINT (103.7635659222262 1.32058194734278),CLEMENTI NORTH
715,17379,Clementi Ave 6,Blk 304,1.32049089180327,103.76389432891798,POINT (103.763894328918 1.32049089180327),CLEMENTI NORTH
716,17381,West Coast Rd,West Bay Resort Condo,1.29907638900012,103.76686444402534,POINT (103.7668644440253 1.29907638900012),CLEMENTI WEST
717,17389,West Coast Rd,Opp West Bay Resort Condo,1.29908138901268,103.76700194402241,POINT (103.7670019440224 1.29908138901268),CLEMENTI WOODS
718,18011,Alexandra Rd,Aft Hortpark,1.28087089714667,103.8021033300325,POINT (103.8021033300325 1.28087089714667),KENT RIDGE
719,18019,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556165,POINT (103.8025230555617 1.28091055556275),TELOK BLANGAH DRIVE
720,18021,Ayer Rajah Cres,Opp GEMPLUS,1.29645297711413,103.7889243029247,POINT (103.7889243029247 1.29645297711413),ONE NORTH
721,18029,Ayer Rajah Cres,Tempco Mfg,1.29609811481527,103.78918045190079,POINT (103.7891804519008 1.29609811481527),ONE NORTH
722,18041,AYE,Normanton Pk,1.28836025261771,103.7931740283919,POINT (103.7931740283919 1.28836025261771),KENT RIDGE
723,18049,AYE,Opp Science Pk,1.29018147748939,103.79208093037771,POINT (103.7920809303777 1.29018147748939),ONE NORTH
724,18051,Ayer Rajah Ave,One-North Stn,1.29863776004531,103.7873441662514,POINT (103.7873441662514 1.29863776004531),ONE NORTH
725,18059,Ayer Rajah Ave,Opp One-North Stn,1.29849138898115,103.78720666698497,POINT (103.787206666985 1.29849138898115),ONE NORTH
726,18061,Ayer Rajah Cres,Blk 71,1.29671588928647,103.78738045694247,POINT (103.7873804569425 1.29671588928647),ONE NORTH
727,18069,Ayer Rajah Cres,Opp Blk 71,1.29649064143644,103.7875521182857,POINT (103.7875521182857 1.29649064143644),ONE NORTH
728,18071,Buona Vista Flyover,NUH,1.295425,103.784491,POINT (103.784491 1.295425),NATIONAL UNIVERSITY OF S'PORE
729,18079,Buona Vista Flyover,Opp NUH,1.2964817739742,103.78455389999202,POINT (103.784553899992 1.2964817739742),ONE NORTH
730,18081,Ayer Rajah Cres,Blk 55,1.29478519265463,103.78733754155819,POINT (103.7873375415582 1.29478519265463),ONE NORTH
731,18089,Ayer Rajah Cres,S'pore Post,1.29480675923682,103.78757357729762,POINT (103.7875735772976 1.29480675923682),ONE NORTH
732,18099,Ayer Rajah Cres,Bef Ayer Rajah Cres,1.29393169432811,103.78953616896972,POINT (103.7895361689697 1.29393169432811),ONE NORTH
733,18101,Buona Vista Flyover,PSB Science Pk Bldg,1.292825,103.786354,POINT (103.786354 1.292825),KENT RIDGE
734,18109,Buona Vista Flyover,Opp PSB Science Pk Bldg,1.29403436577434,103.78672599789039,POINT (103.7867259978904 1.29403436577434),ONE NORTH
735,18111,Dover Rd,Fairfield Meth Pr Sch,1.30059305599352,103.78448416698873,POINT (103.7844841669887 1.30059305599352),DOVER
736,18119,Dover Rd,Opp Fairfield Meth Pr Sch,1.30004638896912,103.78466749999943,POINT (103.7846674999994 1.30004638896912),DOVER
737,18121,Buona Vista Flyover,Opp Ayer Rajah Ind Est,1.29751168042934,103.7854209482613,POINT (103.7854209482613 1.29751168042934),ONE NORTH
738,18129,Buona Vista Flyover,Ayer Rajah Ind Est,1.29776225378985,103.78570767644749,POINT (103.7857076764475 1.29776225378985),ONE NORTH
739,18131,AYE,Science Pk,1.28950073498414,103.7918327963467,POINT (103.7918327963467 1.28950073498414),KENT RIDGE
740,18141,Nth Buona Vista Rd,Aft Anglo-Chinese JC,1.30418279677397,103.78788091438994,POINT (103.7878809143899 1.30418279677397),ONE NORTH
741,18149,Nth Buona Vista Rd,Essec Business Sch,1.30253001117245,103.78724143833315,POINT (103.7872414383332 1.30253001117245),ONE NORTH
742,18151,Portsdown Rd,Opp One-North Stn/Galaxis,1.30051083054497,103.78864286195989,POINT (103.7886428619599 1.30051083054497),ONE NORTH
743,18159,Portsdown Rd,One-North Stn/Galaxis,1.3003468994065,103.78858368998314,POINT (103.7885836899831 1.3003468994065),ONE NORTH
744,18171,Portsdown Rd,Bef Weyhill Cl,1.29905478616662,103.79412910351343,POINT (103.7941291035134 1.29905478616662),ONE NORTH
745,18179,Portsdown Rd,Opp Weyhill Cl,1.29988107543841,103.79304547568137,POINT (103.7930454756814 1.29988107543841),ONE NORTH
746,18181,Portsdown Rd,Opp Tanglin Trust Sch,1.29714585347396,103.79369361976173,POINT (103.7936936197617 1.29714585347396),ONE NORTH
747,18189,Portsdown Rd,Tanglin Trust Sch,1.29839662957663,103.79390316193482,POINT (103.7939031619348 1.29839662957663),ONE NORTH
748,18191,Portsdown Rd,Bef Whitchurch Rd,1.29445611099682,103.79594388899301,POINT (103.795943888993 1.29445611099682),ONE NORTH
749,18199,Portsdown Rd,Aft Whitchurch Rd,1.29544342826531,103.79407617440387,POINT (103.7940761744039 1.29544342826531),ONE NORTH
750,18201,Media Circle,Mediacorp Campus,1.29498098725808,103.7932287526945,POINT (103.7932287526945 1.29498098725808),ONE NORTH
751,18211,Portsdown Rd,Infinite Studios,1.29161816867907,103.79522263706237,POINT (103.7952226370624 1.29161816867907),ONE NORTH
752,18221,Lower Kent Ridge Rd,NUH,1.29630067771211,103.78346553393848,POINT (103.7834655339385 1.29630067771211),NATIONAL UNIVERSITY OF S'PORE
753,18239,Lower Kent Ridge Rd,Opp NUH,1.29678943404486,103.78318782626637,POINT (103.7831878262664 1.29678943404486),NATIONAL UNIVERSITY OF S'PORE
754,18241,Science Pk Dr,Opp Dnv Gl Technology Ctr,1.29092304543197,103.78707861052065,POINT (103.7870786105207 1.29092304543197),KENT RIDGE
755,18249,Science Pk Dr,Dnv Gl Technology Ctr,1.29072399998624,103.78712700002762,POINT (103.7871270000276 1.29072399998624),KENT RIDGE
756,18251,Science Pk Dr,Opp Reuters,1.29068138903164,103.78845361097359,POINT (103.7884536109736 1.29068138903164),KENT RIDGE
757,18261,Science Pk Dr,Opp DSO Natl Laboratories,1.29015996757499,103.78933806183707,POINT (103.7893380618371 1.29015996757499),KENT RIDGE
758,18269,Science Pk Dr,Bef Reuters,1.29010333301913,103.78918694399599,POINT (103.789186943996 1.29010333301913),KENT RIDGE
